,doc_0,doc_1,doc_2,doc_3,doc_4,doc_5,doc_6,doc_7,doc_8,doc_9,doc_10,doc_11,doc_12,doc_13,doc_14,doc_15,doc_16,doc_17,doc_18,doc_19,doc_20,doc_21,doc_22,doc_23,doc_24,doc_25,doc_26,doc_27,doc_28,doc_29,doc_30,doc_31,doc_32,doc_33,doc_34,doc_35,doc_36,doc_37,doc_38,doc_39,doc_40,doc_41,doc_42,doc_43,doc_44,doc_45,doc_46,doc_47,doc_48,doc_49,doc_50,doc_51,doc_52,doc_53,doc_54,doc_55,doc_56,doc_57,doc_58,doc_59,doc_60,doc_61,doc_62,doc_63,doc_64,doc_65,doc_66,doc_67,doc_68,doc_69,doc_70,doc_71,doc_72,doc_73,doc_74,doc_75,doc_76,doc_77,doc_78,doc_79,doc_80,doc_81,doc_82,doc_83,doc_84,doc_85,doc_86,doc_87,doc_88,doc_89,doc_90,doc_91,doc_92,doc_93,doc_94,doc_95,doc_96,doc_97,doc_98,doc_99
doc_24,0.009768652367375239,0.0,0.031948070770119186,0.07012663857234877,0.02893118211831692,0.08493079542461238,0.17677327096613624,0.024097075375095395,0.09212230797255352,0.052728073534418295,0.09680815813843485,0.06809773546824842,0.017091349631080034,0.048673062996506845,0.20553734579962857,0.06832727507921292,0.11083819290512109,0.06138971532823808,0.060874318882357385,0.13501405929275836,0.0698308660937359,0.016410020101729223,0.10872788465061958,0.09057563281605592,1.0000000000000002,0.17690528235819958,0.07712046979045216,0.0809523791186834,0.039377578932498145,0.07339291666773201,0.09182914599731169,0.10869565072720641,0.03959243881877787,0.08779103860736341,0.031921947230945893,0.021245623430103264,0.05888701471660805,0.06135023228950434,0.10896478940096915,0.0732985443945332,0.09907423604737792,0.14992037710181666,0.0770223904318583,0.07097632325081465,0.07156893154768892,0.025400694859188645,0.08264082612591077,0.09606506910507834,0.057674381745193556,0.07957600853331659,0.03651112024400908,0.026632230712571366,0.05135606940492554,0.03752594559446812,0.03633335922215801,0.08531127491441519,0.09337053176602289,0.006528252249486938,0.036629674238852536,0.010630077051396982,0.09510310014586798,0.07848243998997817,0.05869658185428656,0.05538599349023782,0.05512081324466323,0.06203714269092002,0.1140906844331591,0.06987541070732259,0.14587446666679765,0.0902033301293527,0.043586385929065094,0.06891351399045101,0.056404524866476534,0.058775288758086214,0.09989724065699135,0.07291843790241553,0.10960434953196409,0.04149617324563666,0.0379615728387738,0.0336916232717483,0.07867700358580633,0.01985427172878169,0.0823097655214944,0.0271218256842149,0.019772648298075044,0.06001700586518641,0.017467085602551058,0.04109004747887909,0.16197567140923574,0.114623194126828,0.0,0.02200295062179495,0.07107684467705784,0.0659303138055958,0.06434147785012018,0.005964201191461593,0.04339796941418468,0.04084572633955531,0.055396088177801006,0.019838151383315523
doc_25,0.06321369470587164,0.1130571852754236,0.049166584566093366,0.061631631812414316,0.12212614242093342,0.09517289525994482,0.10223372164097748,0.09040194402008658,0.14494245548682771,0.095983633316324,0.09896193185011395,0.11569847556110165,0.056844638753357477,0.09760112443817781,0.11785387168776268,0.16906998868170844,0.08915096418667157,0.12111785714868357,0.13697356753592538,0.1848836565780351,0.11385151976949165,0.1746678142641653,0.2310214858216623,0.19612857777828419,0.17690528235819958,1.0,0.08820999965010615,0.09388689172751122,0.17435478469456495,0.06205412221911485,0.19197960303994047,0.11807263433440618,0.08998461556846374,0.15891918553508153,0.09518749446672828,0.15025476639282628,0.09276264276755519,0.118417481040261,0.12825162037731427,0.1111892459834102,0.14676034254152234,0.19890167250193358,0.08072425278603498,0.23010106060623053,0.1676659408399946,0.15968276889266064,0.1894112314739196,0.13275642840593568,0.20553252831058155,0.15029856428954816,0.12079955956164862,0.07822331224570844,0.0900423070861378,0.07844272529877871,0.08468707949616375,0.08884826330113663,0.0961958030741834,0.12022718689835381,0.10007070683004901,0.04459757619455222,0.14994012626345213,0.06228008426388294,0.08607981206223703,0.16666493010616354,0.04830432922091747,0.07020010233424935,0.08800556938128906,0.108519334827723,0.1527841237830672,0.05965743099466381,0.09349285675156241,0.16164941449067854,0.0817375541318592,0.13479647659538613,0.09896652190536322,0.031432653547099454,0.1702561445863809,0.08682839657537593,0.11776589303572922,0.07845617430537367,0.08236892158683516,0.010290013094100721,0.1470822190678009,0.11939293814922405,0.06199446785437612,0.15077526062137356,0.08427857360439359,0.11305272204165717,0.17738474157693834,0.10131496696784441,0.01666378798233944,0.0,0.08220533657697475,0.10204129414677943,0.08209617363423533,0.046685191837766836,0.05040131696768545,0.08376095821301349,0.02147449824948573,0.07547718680405284
doc_26,0.09989504602425645,0.013929233897524484,0.08570510472804335,0.08858552002661814,0.02866074040734336,0.07396844353063978,0.033220063726558266,0.05522930256953683,0.04898611341905563,0.04533119304226715,0.037113399224817475,0.11058689584141611,0.03180685099181116,0.03822287651795471,0.05289628551267245,0.0822934269888102,0.007598060107970453,0.024085625644706114,0.044684145130052436,0.0971715108887302,0.047266790954560045,0.12444580215529655,0.13288525426216333,0.08871949220601023,0.07712046979045216,0.08820999965010615,1.0000000000000002,0.08929832516739798,0.05741811500514929,0.1116408725633759,0.07566312808871728,0.18083263386143064,0.07426096093102899,0.0681632314909005,0.02580438988448284,0.05045093293518922,0.0,0.0,0.0424504113461088,0.059888679869900645,0.04564492075088425,0.08126093018267905,0.017000877234744697,0.12019096018605666,0.09858228894088683,0.04684182891033663,0.19227865247609596,0.05337851467548348,0.04239309257143179,0.045901385237780874,0.08092441669202023,0.118377683156866,0.03187573172294619,0.08648214795307593,0.016566788697364127,0.06283733764956478,0.0733762460544645,0.046540097648299,0.09885526240218757,0.07613847913784924,0.11818732913440597,0.041112593369441605,0.12060882805955134,0.03301781607203348,0.042859528766128106,0.11180941263569952,0.049636274738530446,0.12659992632101164,0.13023923112479407,0.05706235894744256,0.06270714415800793,0.018511228711358244,0.07945768107116778,0.049832014363458105,0.007096874365369193,0.03931432582309017,0.03759047887855385,0.054175087913082204,0.037819821142293465,0.018554695761265592,0.0342216636242705,0.10679190276509369,0.07845005164766557,0.05530532185346365,0.04188837741415745,0.12376521430085971,0.082151238815901,0.05806543622108399,0.1083957639324922,0.07227745320389661,0.0,0.07770431522305193,0.02940139477149153,0.13105991431153965,0.047916557452139734,0.022383816357650733,0.007168211044926842,0.022555723021425587,0.05189387771515251,0.048229801571789056
doc_27,0.0832909733345328,0.03917314581874777,0.051123681852910274,0.04460449791463184,0.05298546009226783,0.09400178131869685,0.05524128941527461,0.10703316731372484,0.06462216516699001,0.07706574673126296,0.10806931403746384,0.16558051705339114,0.023606727682834287,0.11437888923291112,0.04326934800371852,0.08361834859077442,0.015069969299110624,0.04497323374047564,0.07841453413332267,0.09934924422442538,0.08718651648325829,0.044307787435801035,0.11348119128105433,0.05551094820154441,0.0809523791186834,0.09388689172751122,0.08929832516739798,1.0000000000000004,0.0051299620011840685,0.08848662896975477,0.17102121724590438,0.07788767805496753,0.03254284420187555,0.10419283805221416,0.037261697114196246,0.11063759149093572,0.013676253640007758,0.008215508230755439,0.0896735601411137,0.0651173887239475,0.08702437982529103,0.1319093445955239,0.13764823354022998,0.09417618003360151,0.003768883530696052,0.10871913768029856,0.08315062234204229,0.12913702888458886,0.02562084581832537,0.07606931073397719,0.12270097308673314,0.06136749183205077,0.0918725571218386,0.07088783092302561,0.012311052131232899,0.15439487393009851,0.05332936469950286,0.011777372749096581,0.08994686744934063,0.06255641029736816,0.11093200776428942,0.047102168332302144,0.13319997594286911,0.11842237170005729,0.01942014048444637,0.07801644619084766,0.057040292021386725,0.09150974602537143,0.0908062213301706,0.12773109544788244,0.05251477678510483,0.08866706120132843,0.07252892095220517,0.10355202240096444,0.06966727508232036,0.030366508793060618,0.0883029495048982,0.01536971361742676,0.11747844284600725,0.0299826147593586,0.011255901432559685,0.0532545185018356,0.10547389053293062,0.06086848168559586,0.02287723539308402,0.09966491025461627,0.07005109739081515,0.10249785434186873,0.1463847351669467,0.0761540058503046,0.015474289304718704,0.04554430327190459,0.047213484410601914,0.13379573484329432,0.07094593456094507,0.010759789588089147,0.025983984336226347,0.06267919439169173,0.0,0.07779893751990757
doc_28,0.03851528573927892,0.06310103536049161,0.0,0.07137435527070968,0.06687748735250468,0.08607021607055428,0.05192529447739718,0.05531952228816745,0.0548126942689496,0.163780204722062,0.03282292859324878,0.03958547921202324,0.0,0.0111630338861107,0.024210084954799156,0.013881113103117631,0.04842731376834998,0.07599994595581215,0.025584090402384387,0.0716003905072652,0.09923067392576589,0.11388552822618583,0.10624911426405954,0.11185147252295295,0.039377578932498145,0.17435478469456495,0.05741811500514929,0.0051299620011840685,1.0,0.0,0.026466830125889216,0.19747809693761498,0.009956174834796098,0.039228442644963946,0.004348203396154512,0.06965359177466174,0.07206778021640833,0.10014083693715058,0.04240573920451311,0.0,0.06375516262795555,0.05989916090359483,0.01740877825977674,0.008062765162542491,0.004126174432151891,0.06877556807166404,0.027496340509950958,0.05712243543027311,0.0,0.045600281345741185,0.08286782821638944,0.028493498561198687,0.07198251802000509,0.10908877669120037,0.005575381302856763,0.05479338608538348,0.07067893416638926,0.046463581173935065,0.04328897839270864,0.0,0.058223046779490334,0.13619549785572832,0.0076307711494409325,0.04284756118613279,0.08198209621974689,0.08241087560704226,0.0,0.06075840896126186,0.04312986944581887,0.0,0.03137627168130487,0.062355930841655874,0.05223478172538203,0.06614318914984377,0.03837816851593055,0.0,0.10163638710729071,0.07094020302878797,0.01828346269544051,0.035376377085382577,0.01682002314528762,0.0,0.03717009918955972,0.06619999109534654,0.01285312980363205,0.0602142107192393,0.031644160410916215,0.0362590122627187,0.047443636156373994,0.0,0.0,0.0,0.0,0.05308302508218396,0.03116897269230094,0.0,0.0,0.004377054724596377,0.0,0.039246784278213584
doc_29,0.07322359861599724,0.0066142932585041975,0.009520039901350455,0.11461521265915042,0.012118270821449544,0.05325924111805143,0.06280335381583425,0.05751467912281719,0.05032947011916719,0.052287575020647514,0.08456028575934202,0.05246337917367022,0.06053704424973361,0.005868645943869811,0.10243344339182542,0.16314731125454898,0.09501628666727345,0.04759754386873198,0.1434916058164748,0.07805364058912617,0.08754563323244541,0.03910586020900765,0.052783374019615005,0.05202876767015356,0.07339291666773201,0.06205412221911485,0.1116408725633759,0.08848662896975477,0.0,1.0,0.14084590242850029,0.012992953827321945,0.07906825323162842,0.07441634726161309,0.05857851807657079,0.040357438258811315,0.0269276356033236,0.09037116307612854,0.04760995499648303,0.02440324409480649,0.0813805015092756,0.12324278141762444,0.03894041418357335,0.014196792838615023,0.04159838498435881,0.03576333564824542,0.09907359500149855,0.05906787769244371,0.07647763732385951,0.036473940461692875,0.01474778399539338,0.12332623161245035,0.1108845264438737,0.020044454508747707,0.0058621946690045985,0.025041336499526036,0.11025056729148602,0.033086215309799154,0.11208698685514262,0.016530885834361637,0.07834581670924166,0.01800957332851688,0.02606499898424654,0.08355048888528302,0.0,0.030876968166746087,0.05761215277468318,0.060555570764878254,0.05937446447221523,0.0,0.036101151795006746,0.056536381535538,0.011432632274984162,0.04367148203330788,0.0826836528522087,0.020464399713790275,0.05015574035072095,0.005177088346168714,0.08421788530408024,0.06522162590435328,0.03076161355336597,0.06868321558826368,0.05730762850191336,0.005274809602017508,0.0,0.06524806977996166,0.04065876893737664,0.12669653464560815,0.08094816155887738,0.03280507028447461,0.0,0.1254986983030143,0.07418552485585067,0.06012274460552853,0.05787314285544359,0.0819954301593481,0.07061600633389406,0.0813857504232529,0.0,0.04764544596125607
doc_30,0.07376113867764983,0.06782608107047866,0.10773719033854989,0.14087317367857086,0.16890134539148416,0.0814445349727797,0.07697623837891777,0.051033308836096886,0.13866533701299358,0.06658299756841295,0.044989008812618886,0.1511540737743984,0.06379644356394576,0.09973003987051615,0.09897881303492798,0.10126456935327469,0.023292388353525338,0.08915858894212275,0.09229457652762639,0.17453619420046979,0.0695334074144574,0.19075604356822423,0.1518380756609519,0.20004520954191543,0.09182914599731169,0.19197960303994047,0.07566312808871728,0.17102121724590438,0.026466830125889216,0.14084590242850029,1.0000000000000002,0.0,0.061068352442365394,0.1835304202150467,0.06858303580854992,0.12296797011399477,0.09814332518601061,0.12216972837473807,0.06289744302513849,0.04345501973103197,0.12794018904431864,0.11921450279127968,0.10967063511245125,0.11671916408297153,0.09827376905702467,0.11698785808615554,0.094526040038819,0.1216889836392353,0.09237457492873856,0.15207825107430684,0.10700468435829687,0.09261017411118122,0.1439170499506811,0.11398556734130173,0.11497696082659967,0.058339976159363524,0.10787144738517136,0.06682518913794505,0.009386087500969193,0.017189611763286514,0.18754750954014507,0.2248999840805706,0.05174901365028052,0.11895166700335665,0.04202982602767794,0.06896963199266555,0.08039575902271079,0.10003883731372448,0.0866055971911512,0.028910051500703783,0.08117263766918383,0.10640592513015969,0.16496458392506322,0.13657159019575144,0.059475864366064134,0.01995884858335102,0.15766071526715242,0.0680705968522549,0.07237424549786486,0.06528249243167361,0.05943796978850037,0.04546245670002092,0.1170925921258096,0.13572013703091118,0.03532902922486611,0.11507076933208674,0.050565786248915605,0.19004141983677475,0.15775481474481023,0.05609999761577934,0.0288609105412408,0.09036699832974539,0.15580854291072238,0.18100275264921994,0.11335094265583495,0.08559530127475411,0.07095720619589221,0.03335162421461268,0.033466399452225695,0.10165607580825232
doc_31,0.019643559518034714,0.07214422410929221,0.014197819614734932,0.08816451912114956,0.06074760675812167,0.027639163578732088,0.008870228027525079,0.10315199470757438,0.053230689296744654,0.02122177508654326,0.0468049496116868,0.008207071027912847,0.05304677779644802,0.012972373397664112,0.012734903692477154,0.05173444808655392,0.01846896826062842,0.03826131716614406,0.035184859845969835,0.062431306423004186,0.13092134273184164,0.14971208783696754,0.0995563991064707,0.06330677910377658,0.10869565072720641,0.11807263433440618,0.18083263386143064,0.07788767805496753,0.19747809693761498,0.012992953827321945,0.0,1.0000000000000002,0.017934091959255622,0.015241408044708872,0.013560863436707805,0.06207047856213824,0.0,0.07736671525335871,0.10486186967632438,0.03155821142514502,0.04573513466578802,0.06833154404979438,0.07872772890574325,0.05998150276085255,0.0,0.0231396182209195,0.012091088366011072,0.026550782182523058,0.0,0.020487154374541832,0.0,0.0,0.07336634630994003,0.013192503882246395,0.0,0.07824635093570037,0.022181615961636564,0.015795135784034648,0.05118914401190437,0.06966479849894226,0.026950091719564688,0.13591805454331454,0.08310997111853229,0.064770767152509,0.026045176834569368,0.16376003992617377,0.05779403190777399,0.14364967334306472,0.11544646250555404,0.09464441872168873,0.03607486685898639,0.1529035958993769,0.07056298204480072,0.01030869518035348,0.07269943654306016,0.0,0.017291072261640197,0.0,0.012820027069167485,0.0365648830064399,0.029245202856540586,0.029062539722314384,0.07441111863713323,0.057848984611030635,0.01493640535740166,0.01949905005044565,0.0,0.02209415948053053,0.02122961092837518,0.0,0.0,0.01858788108627426,0.0247242999327742,0.020292966956912895,0.04253742517689088,0.0,0.0,0.0,0.0,0.018627955632644858
doc_32,0.022156569854507577,0.01633237373579326,0.07174444660440651,0.04405814693942617,0.05468310338130079,0.04276028689217712,0.0964930795485615,0.06374566953751835,0.058282076667448175,0.0,0.040747054675778986,0.07070210727091705,0.03220961596318621,0.01978908629530152,0.05337552660742833,0.024915264462440224,0.0935566727194266,0.024683731242684102,0.05828309501728773,0.08546628749232149,0.0,0.10167113107216752,0.01804951394700197,0.06697698126246793,0.03959243881877787,0.08998461556846374,0.07426096093102899,0.03254284420187555,0.009956174834796098,0.07906825323162842,0.061068352442365394,0.017934091959255622,1.0000000000000002,0.06113090614382084,0.020249094104629422,0.027458978841644693,0.07890961279092687,0.02360067747562646,0.04205367882366854,0.055582844786200264,0.032454357778857724,0.12284501383406149,0.03703320055319069,0.03128287732495097,0.05236338721407589,0.018697888373792448,0.06269260072352345,0.06379917974528758,0.05080817361567208,0.049640446971550914,0.0219981194373941,0.0627683134985674,0.07005628391203805,0.019725819059134283,0.02647830436562482,0.039968395017632295,0.013387891908803937,0.0,0.02976286921371055,0.007863279842553401,0.0716977807477348,0.011339235969467227,0.03968601471855163,0.06905498505340589,0.0,0.014207008261730793,0.04396908548100181,0.028671511065016038,0.03705887442562231,0.0,0.08208035282264683,0.03631388129905382,0.04558281711171804,0.06022262048066529,0.02819843722452704,0.01630196160966809,0.06448719564662829,0.017457152641445026,0.036813989530321264,0.06189126650050013,0.045884864621997895,0.05094334323116542,0.11333759572532963,0.037155300924549946,0.022785176274100236,0.1811667041961001,0.0796715367149504,0.02794912438456946,0.0662678609683221,0.028044066232484142,0.0,0.0,0.1025565991543789,0.06258862384948777,0.05978315303524191,0.03466340063213547,0.008404906017379234,0.020383451495817596,0.019477856077206323,0.05223326229568757
doc_33,0.0301296774446915,0.08042801584473062,0.0419038414127739,0.08278283802510372,0.14889465769100305,0.09485405891092887,0.12444863897705653,0.09486935177142469,0.16866029061713136,0.09409308268994858,0.14155716062240348,0.11022640528880606,0.1208227386556886,0.06718267629284044,0.12512409528205798,0.09808619283644664,0.06527057594220559,0.0868965417325901,0.12482506964356782,0.19127627404670194,0.09288803758966777,0.15463939842160804,0.11629092112382121,0.16947085611867332,0.08779103860736341,0.15891918553508153,0.0681632314909005,0.10419283805221416,0.039228442644963946,0.07441634726161309,0.1835304202150467,0.015241408044708872,0.06113090614382084,1.0,0.13712231456162963,0.18408672041526003,0.14888720610079223,0.12246206157574283,0.07039477585437875,0.07093835678932361,0.09050219918195493,0.14378781275217783,0.12021875107983494,0.13677317823708512,0.051479778630528925,0.19035069609193606,0.16942273330250268,0.17049729791235466,0.12797315782088434,0.12274389022869213,0.13430775612324203,0.006611103897129735,0.09656701261700715,0.09804849833959713,0.08788194846390815,0.07935556015121674,0.09954248079892092,0.03369674856356637,0.038014596311626556,0.015624690385849243,0.2996439429523476,0.08757796638150651,0.12266344588325737,0.16581617410853064,0.03187918523603978,0.14254614063208232,0.03728234585680355,0.13862573063513967,0.2055684620468247,0.1015588127804537,0.1711699324874008,0.20477858937696894,0.12400804856892023,0.08996986861431756,0.08001366467348166,0.07782859124302373,0.11773564008752015,0.06007241781049682,0.2064111501441716,0.04916605545916061,0.10158715784556555,0.09421515496360686,0.218416569957145,0.1507927807733893,0.10955606270997145,0.13500581921927762,0.10548092151075622,0.2918359148288892,0.15812128840335107,0.10831807561028653,0.06634522216216028,0.08091218549229309,0.132830941615001,0.15117306185842808,0.1154490463065889,0.07696662424124026,0.039548437987981626,0.06303002970887622,0.05770584783945137,0.09874491351977255
doc_34,0.012414834847548085,0.006903397703168792,0.06977934917484238,0.04862410815420104,0.11861196499227608,0.04946481366896592,0.05961777696174096,0.03660722004728455,0.0679987309393058,0.05884947083186255,0.06268740474785064,0.07518392152051967,0.0792541670050464,0.04510762133891333,0.02374435955728043,0.08158597953639676,0.0,0.06140790668796767,0.02771290752988337,0.04795714629381072,0.06979961278898444,0.06816123124991567,0.1443751933413139,0.04177145084717973,0.031921947230945893,0.09518749446672828,0.02580438988448284,0.037261697114196246,0.004348203396154512,0.05857851807657079,0.06858303580854992,0.013560863436707805,0.020249094104629422,0.13712231456162963,1.0000000000000002,0.12094548317842103,0.07938407239294261,0.08179318790758205,0.03627059405798751,0.0167534868482772,0.03816560685248771,0.09544138416254949,0.050304548214710455,0.0726046095111973,0.020955994532906638,0.11409940516361808,0.09615528883163157,0.07843818403780385,0.1446577774560376,0.04417866834827842,0.040435605400924904,0.025400946664125817,0.05598109435485606,0.05693725532964928,0.0578636739766753,0.035195074536197045,0.02156597686487942,0.07870378404623735,0.07620209912844321,0.010302492880139619,0.08534869869967736,0.004952233681143926,0.13720976396235643,0.10092698869671086,0.0,0.021958795440674896,0.0,0.1062810588041691,0.11159568735825541,0.0699162865046366,0.09040942967597129,0.0775148965981158,0.0202159375800125,0.07786604721767491,0.09282738061413721,0.0,0.01999829392237022,0.07710104442390173,0.14426460228958932,0.03755191300933525,0.04442078160315516,0.05991391070699365,0.05279255440687088,0.011652073534650356,0.031138955036806748,0.04498543735141332,0.04963147044473502,0.24530430484830817,0.02268770426438083,0.06723156552374673,0.07486885626192394,0.19262565924331665,0.11470638793099393,0.07690780951701441,0.08910498134614289,0.02739952957930631,0.05280096515077823,0.04785955856925496,0.08132930648607062,0.0389679784075976
doc_35,0.021545496978046794,0.016930040812276774,0.03520985174788581,0.012394672868059033,0.06159183068469817,0.06638799866660719,0.047768016323841714,0.09560887124335533,0.12218403507623456,0.08372942315990975,0.08957787147996144,0.10882361662981947,0.061186694550128484,0.03720406914104056,0.09435570205799582,0.07665032018616595,0.06271535990091673,0.09478509825340836,0.061500161105011636,0.08745764461015926,0.026772487339589125,0.09343054319620366,0.035340039996441155,0.058487472844823675,0.021245623430103264,0.15025476639282628,0.05045093293518922,0.11063759149093572,0.06965359177466174,0.040357438258811315,0.12296797011399477,0.06207047856213824,0.027458978841644693,0.18408672041526003,0.12094548317842103,0.9999999999999998,0.16343306034781585,0.051569494084458836,0.062369977370924146,0.011750132413149322,0.09276083051564281,0.1080040078934276,0.0708318949098542,0.07728174874936145,0.03073355095893411,0.15262732465883472,0.12781043532976222,0.18832414115446086,0.0617219783518578,0.16205275189785504,0.12343265154486777,0.027147683522021154,0.08203214527712749,0.14744776751391048,0.010174546031228755,0.09517756582786274,0.09125262307004468,0.0661281255743863,0.09428956941664604,0.06273194643488024,0.1288318067595614,0.006831404918539859,0.05456088210475959,0.10288421543861641,0.043778286323027854,0.07269807040804718,0.01519018050812274,0.06729379137165986,0.09887370914557937,0.15850777282028758,0.12670209060990503,0.04531955865028564,0.04643798681086936,0.02191983310234553,0.05152440153770785,0.017804343593448294,0.1537207207839014,0.14686665447990133,0.09856387124607228,0.0504885790355547,0.06029561317284622,0.009600854027738161,0.1147945573171843,0.0293371544588936,0.013727094637399939,0.047289317287870086,0.014343594222596073,0.19202995177647034,0.14679146600192483,0.0463403686873114,0.009914978682605196,0.025153235673188407,0.04880457294171843,0.09578389244715826,0.07252648411899726,0.032290828551763205,0.0287390457013779,0.11844622329789709,0.05251662957576166,0.02585691360245172
doc_36,0.0,0.11705220919848316,0.08868386215891436,0.026849491024930304,0.04608920846151663,0.028523203853440295,0.06595892241122334,0.06495056457529674,0.1412780107257367,0.16040176774156326,0.030995555052198566,0.14275838217383297,0.04969085057229035,0.06081450469793522,0.06415617793121114,0.026101300054040696,0.08967353853455119,0.0285761019013281,0.04133512696022383,0.06342420636810575,0.0,0.059959825851637935,0.05091951131549993,0.09184298513179474,0.05888701471660805,0.09276264276755519,0.0,0.013676253640007758,0.07206778021640833,0.0269276356033236,0.09814332518601061,0.0,0.07890961279092687,0.14888720610079223,0.07938407239294261,0.16343306034781585,1.0,0.1260738448885523,0.015842946488856355,0.03224875185686734,0.029039610867305846,0.12692004756935996,0.06067471400233484,0.08012426559224671,0.011000200017855736,0.10280627891986956,0.10130475796225803,0.08897862502830804,0.0,0.08233213735801559,0.09519522743255712,0.0224723563857463,0.11670369026882325,0.06363246726890215,0.014863721957399748,0.04682256973156604,0.04122074349940098,0.032593268585346696,0.0,0.09660923233070812,0.070932882777955,0.017052705513116696,0.12170315632931047,0.16224914519287162,0.0,0.06748896235156687,0.020067541816341163,0.050694848806033255,0.06830189813382348,0.17474877158342383,0.10152364844271924,0.04031565187337285,0.06132948537582572,0.10824374170378376,0.11751369499757253,0.0,0.0920584599035732,0.026253239979631214,0.13460781266836735,0.08404216578839842,0.04932803117593797,0.0,0.08592878803915695,0.04012318307194165,0.03426588018036817,0.011085626203580567,0.10485118918518985,0.15112665962969582,0.07355001367988871,0.0922785167992762,0.0,0.09210961867699832,0.09576961681022607,0.13260239854550582,0.07109806155066332,0.0,0.025480777247655555,0.13107872952083047,0.02479673982917266,0.015923579546014026
doc_37,0.04368080139064147,0.023799665416543065,0.0,0.09677563397522018,0.027686403121167786,0.08245142681619493,0.08724812376004978,0.03599648156106071,0.10773832938623222,0.08832733109960117,0.037107877739393495,0.059039137277166434,0.0,0.030770969875158625,0.06714810450162663,0.06352787795057656,0.007697866538918407,0.01532784040830788,0.07543096579402221,0.05321693259945845,0.0,0.1763832607141659,0.04825249012189014,0.1272897466142433,0.06135023228950434,0.118417481040261,0.0,0.008215508230755439,0.10014083693715058,0.09037116307612854,0.12216972837473807,0.07736671525335871,0.02360067747562646,0.12246206157574283,0.08179318790758205,0.051569494084458836,0.1260738448885523,0.9999999999999994,0.01637178995453889,0.046714601858581256,0.091775959882548,0.05495976640632205,0.08283160329128353,0.045574053762834334,0.006607967076764355,0.10731481694710837,0.05830457048765994,0.10036204712643408,0.041625982786573056,0.0376637996482523,0.10034866191085742,0.02433468233861098,0.05624916712074311,0.12371090955566602,0.008928836309634917,0.047613225887075575,0.020014928019206735,0.0,0.1563339274255814,0.05871207941797992,0.09763702421572448,0.07813067633031917,0.012220492699706785,0.08134384126116087,0.06564615742889089,0.12212066957479978,0.010551141509537145,0.09247676994007775,0.059689659916958064,0.04726883651158601,0.08981255824153592,0.101284470783253,0.11227442151941289,0.046668951783464974,0.07364031304204179,0.030572698443308954,0.06929424213828829,0.06511858017991141,0.055205278540719896,0.019749780748850004,0.053056177407052374,0.0,0.10342017968439657,0.04866668794510721,0.020583971902391147,0.04328745230422149,0.07299734848849272,0.0814903126936109,0.060327381146693455,0.04633986863650787,0.0,0.012150106939797947,0.021767629259766993,0.10593629012445491,0.05339119097091259,0.07907871963731403,0.0,0.02783437301636412,0.03285048916557222,0.02174180888484594
doc_38,0.0,0.029408600411412546,0.04922562252678443,0.06504272575274332,0.04802065075958824,0.042401152660208795,0.06357875566271622,0.18190796768402528,0.03977973963336461,0.046781869874353225,0.04334136503391436,0.0666230470305448,0.12039189070221122,0.0529746077574412,0.09369386335948351,0.11218372315778402,0.011227668416698363,0.12663518891723347,0.0893733316579469,0.1296458805342856,0.14250052084704706,0.05844182635864504,0.03992187946468078,0.09274738607395244,0.10896478940096915,0.12825162037731427,0.0424504113461088,0.0896735601411137,0.04240573920451311,0.04760995499648303,0.06289744302513849,0.10486186967632438,0.04205367882366854,0.07039477585437875,0.03627059405798751,0.062369977370924146,0.015842946488856355,0.01637178995453889,1.0,0.1309440069160379,0.1292622005520656,0.193618544634205,0.16290931540049458,0.04867547464115271,0.034034712694433825,0.0403799218938452,0.05672188360800298,0.09616619474619433,0.049423023877171776,0.1302341656757023,0.07221294495682602,0.021234834010235085,0.12089016755378175,0.03321072687423535,0.024539912682905497,0.08899371386103509,0.06313783566933162,0.0,0.0,0.009499850763203315,0.10901081797285732,0.024937331578626987,0.008074253321513255,0.09194760649163337,0.0,0.015948408628928233,0.008078386471905867,0.0,0.03348907197761479,0.0,0.041705078924134234,0.11625009552352963,0.05106707811955803,0.0446016222893239,0.042370378112277396,0.0,0.13059921008200565,0.09543811559021656,0.07605521961668697,0.026340879181879454,0.05392351189699944,0.06950673754630685,0.03152297082358506,0.13164274626622552,0.013600122972685464,0.07872287448017282,0.0694091617830323,0.06544921908149418,0.06575443555990632,0.04292078700987823,0.009823267990561964,0.0,0.013724106566563537,0.04234100535462777,0.05942637298107685,0.012464434717470876,0.01923096961847842,0.05844192932931463,0.0,0.03257237079851076
